ad_id,issue_field,issue_class
CR07010131614919294977,advertiser_name|aws_ocr_video_text,"ISSUE32|ISSUE215,ISSUE16,ISSUE18"
CR07010213803413471233,ad_title|ad_text,"ISSUE40|ISSUE215,ISSUE40,ISSUE212"
CR07010495278390181889,ad_title,ISSUE30
CR07011260538483113985,google_asr_text|aws_ocr_video_text,ISSUE30|ISSUE30
CR07011401550849376257,google_asr_text,"ISSUE215,ISSUE10,ISSUE16,ISSUE83"
CR07011595064895864833,google_asr_text,ISSUE32
CR07011848502326067201,aws_ocr_video_text|advertiser_name|google_asr_text,"ISSUE215,ISSUE83|ISSUE22|ISSUE212,ISSUE83,ISSUE95"
CR07011933714477219841,aws_ocr_video_text|advertiser_name|google_asr_text,ISSUE10|ISSUE16|ISSUE10
CR07011977420064423937,aws_ocr_img_text,ISSUE30
CR07012476598343434241,google_asr_text,ISSUE53
CR07012901009831755777,advertiser_name,ISSUE18
CR07013957915383955457,aws_ocr_video_text|google_asr_text,"ISSUE30,ISSUE200,ISSUE45|ISSUE30,ISSUE200"
CR07014350990790885377,aws_ocr_video_text,"ISSUE215,ISSUE30,ISSUE55,ISSUE56"
CR07014918888546631681,ad_text,ISSUE10
CR07015513724337258497,google_asr_text|aws_ocr_video_text,ISSUE45|ISSUE45
CR07015941434360463361,aws_ocr_video_text|google_asr_text,"ISSUE95|ISSUE12,ISSUE95"
CR07016068977709285377,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR07016516204063883265,advertiser_name|google_asr_text,ISSUE30|ISSUE53
CR07016685803732467713,google_asr_text|advertiser_name|aws_ocr_video_text,"ISSUE10,ISSUE91|ISSUE22|ISSUE10,ISSUE16"
CR07017731439290482689,ad_text,ISSUE18
CR07017841390453260289,advertiser_name|google_asr_text,"ISSUE16|ISSUE16,ISSUE22"
CR07017971132825337857,google_asr_text|aws_ocr_video_text,ISSUE60|ISSUE62
CR07018732819505479681,aws_ocr_video_text|advertiser_name,"ISSUE40,ISSUE90|ISSUE18"
CR07019966746429751297,google_asr_text|aws_ocr_video_text,"ISSUE40,ISSUE212|ISSUE40,ISSUE212"
CR07020582472941305857,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR07020656140220366849,advertiser_name,ISSUE16
CR07020985993708699649,google_asr_text,ISSUE40
CR07021036571243577345,advertiser_name|google_asr_text|aws_ocr_video_text,"ISSUE18|ISSUE30,ISSUE58|ISSUE30,ISSUE200"
CR07021049490505203713,advertiser_name,"ISSUE215,ISSUE16"
CR07021135527290077185,google_asr_text|aws_ocr_video_text,ISSUE16|ISSUE16
CR07021478574917943297,google_asr_text,"ISSUE215,ISSUE53"
CR07021754277458608129,advertiser_name|aws_ocr_img_text,ISSUE18|ISSUE12
CR07021840863999295489,advertiser_name,ISSUE16
CR07022232839894597633,aws_ocr_video_text|google_asr_text|advertiser_name,"ISSUE30,ISSUE200|ISSUE30,ISSUE200,ISSUE45|ISSUE30"
CR07023275176917729281,advertiser_name|ad_text,"ISSUE212,ISSUE12|ISSUE212"
CR07024743024940810241,advertiser_name|ad_title|ad_text,ISSUE22|ISSUE30|ISSUE54
CR07024750721522204673,google_asr_text|aws_ocr_video_text,"ISSUE55,ISSUE56|ISSUE55"
CR07024942036545437697,google_asr_text|aws_ocr_video_text,"ISSUE54|ISSUE54,ISSUE55"
CR07025263093940748289,ad_text,ISSUE10
CR07025322192690741249,ad_text|advertiser_name,"ISSUE40,ISSUE91|ISSUE10"
CR07025387063876780033,ad_text,ISSUE32
CR07026517361830133761,aws_ocr_video_text|google_asr_text,ISSUE12|ISSUE83
CR07026565740341755905,aws_ocr_video_text|google_asr_text,"ISSUE18,ISSUE53|ISSUE215,ISSUE30,ISSUE18,ISSUE83,ISSUE53"
CR07026730941963829249,google_asr_text,"ISSUE10,ISSUE12,ISSUE16,ISSUE91"
CR07027026710591700993,advertiser_name,ISSUE12
CR07027138860777734145,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE53,ISSUE58|ISSUE30"
CR07027519635398328321,advertiser_name,ISSUE16
CR07027539083010244609,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE16|ISSUE30,ISSUE16"
CR07028185595847376897,aws_ocr_video_text,ISSUE90
CR07028607189837152257,ad_title|ad_text,ISSUE90|ISSUE90
CR07028755967504285697,aws_ocr_video_text|google_asr_text|advertiser_name,"ISSUE10|ISSUE215,ISSUE10,ISSUE16|ISSUE16"
CR07029436840079785985,advertiser_name,ISSUE18
CR07029490441271640065,google_asr_text,"ISSUE215,ISSUE83,ISSUE32"
CR07031246636219105281,aws_ocr_video_text|google_asr_text,"ISSUE40|ISSUE40,ISSUE32"
CR07032285674707353601,aws_ocr_video_text|google_asr_text,"ISSUE10,ISSUE12|ISSUE10,ISSUE12"
CR07033025646032846849,google_asr_text|advertiser_name,ISSUE32|ISSUE90
CR07034232909800144897,advertiser_name|aws_ocr_img_text,"ISSUE212,ISSUE18,ISSUE32|ISSUE212"
CR07034631757643120641,advertiser_name,ISSUE212
CR07034868977276813313,advertiser_name|aws_ocr_img_text,ISSUE18|ISSUE22
CR07035418801810178049,ad_text,"ISSUE209,ISSUE53"
CR07035498447683715073,aws_ocr_video_text|google_asr_text,"ISSUE40,ISSUE212|ISSUE12"
CR07035499547195342849,aws_ocr_video_text|google_asr_text,"ISSUE212|ISSUE212,ISSUE12"
CR07036423136962674689,google_asr_text|aws_ocr_video_text,"ISSUE212,ISSUE45|ISSUE40,ISSUE212,ISSUE45"
CR07036466017916157953,aws_ocr_video_text|google_asr_text,ISSUE10|ISSUE10
CR07037809346247393281,google_asr_text,ISSUE32
CR07038359376939188225,google_asr_text|aws_ocr_video_text,ISSUE30|ISSUE30
CR07038582302921719809,advertiser_name,ISSUE16
CR07038809901828669441,google_asr_text|aws_ocr_video_text,ISSUE212|ISSUE212
CR07038853882293780481,ad_title,ISSUE30
CR07038997093683298305,google_asr_text|aws_ocr_video_text,"ISSUE215,ISSUE12|ISSUE215,ISSUE12"
CR07039431744373653505,aws_ocr_video_text|google_asr_text,ISSUE95|ISSUE95
CR07039812175396864001,advertiser_name,ISSUE18
CR07039862409334358017,aws_ocr_video_text,ISSUE53
CR07040296716427329537,advertiser_name,ISSUE16
CR07040354990543601665,google_asr_text|aws_ocr_video_text|advertiser_name,"ISSUE10,ISSUE91|ISSUE10|ISSUE18"
CR07041177150363271169,advertiser_name,ISSUE16
CR07041226903264428033,advertiser_name,ISSUE62
CR07041297615605989377,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE55,ISSUE56|ISSUE30,ISSUE55,ISSUE56"
CR07042217563241054209,aws_ocr_video_text|google_asr_text,"ISSUE215,ISSUE10|ISSUE215,ISSUE10,ISSUE83"
CR07042928741105795073,google_asr_text,"ISSUE40,ISSUE16"
CR07042978425287475201,google_asr_text|aws_ocr_video_text,"ISSUE10,ISSUE40,ISSUE45|ISSUE10,ISSUE45"
CR07043861333124579329,ad_title,ISSUE22
CR07043889645548994561,advertiser_name,ISSUE16
CR07044236266589650945,aws_ocr_video_text|google_asr_text|advertiser_name,"ISSUE10|ISSUE215,ISSUE10|ISSUE32"
CR07044303680396328961,ad_title|ad_text,"ISSUE212|ISSUE215,ISSUE12"
CR07044624119316348929,google_asr_text|aws_ocr_video_text,"ISSUE62,ISSUE22,ISSUE32|ISSUE62,ISSUE60,ISSUE22"
CR07045145562705821697,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR07046968003228860417,aws_ocr_video_text|google_asr_text,"ISSUE10,ISSUE83,ISSUE54|ISSUE10,ISSUE83,ISSUE54"
CR07047693955781099521,advertiser_name,ISSUE16
CR07047796210362482689,aws_ocr_img_text,ISSUE22
CR07047826996688060417,ad_text|advertiser_name,ISSUE32|ISSUE16
CR07047975705635717121,ad_text|aws_ocr_img_text,ISSUE212|ISSUE212
CR07048179115286855681,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200|ISSUE30"
CR07048459490751938561,aws_ocr_video_text|google_asr_text,"ISSUE40,ISSUE212|ISSUE40,ISSUE212"
CR07048848717868171265,google_asr_text|aws_ocr_video_text,ISSUE30|ISSUE30
CR07048951797083275265,advertiser_name,ISSUE18
CR07049025533081812993,ad_text,ISSUE32
CR07049479837542514689,aws_ocr_video_text|google_asr_text,ISSUE18|ISSUE18
CR07049813814199451649,advertiser_name,ISSUE18
CR07049851472472702977,ad_text,ISSUE30
CR07050529871147040769,google_asr_text|aws_ocr_video_text,"ISSUE40,ISSUE212,ISSUE200|ISSUE200"
CR07050578593256046593,aws_ocr_img_text|advertiser_name,"ISSUE215,ISSUE83|ISSUE18"
CR07050579074292383745,google_asr_text|aws_ocr_video_text,ISSUE30|ISSUE30
CR07051086224030695425,google_asr_text|aws_ocr_video_text,ISSUE215|ISSUE215
CR07052935602588614657,google_asr_text|aws_ocr_video_text,"ISSUE215,ISSUE10,ISSUE12,ISSUE22|ISSUE215,ISSUE10,ISSUE12,ISSUE83"
CR07053319057268801537,ad_text,ISSUE30
CR07054198666571022337,advertiser_name|aws_ocr_img_text,"ISSUE16,ISSUE18|ISSUE215,ISSUE18"
CR07054826762588389377,google_asr_text|aws_ocr_video_text,"ISSUE40,ISSUE212|ISSUE212"
CR07055625008030154753,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200|ISSUE30"
CR07055694827018518529,advertiser_name,ISSUE62
CR07056050244152197121,google_asr_text|advertiser_name,"ISSUE215,ISSUE16|ISSUE65"
CR07056274819402170369,advertiser_name,ISSUE18
CR07056867456169541633,google_asr_text|aws_ocr_video_text,"ISSUE10|ISSUE10,ISSUE56"
CR07056984554157899777,advertiser_name,ISSUE12
CR07058070321890328577,advertiser_name,ISSUE16
CR07058222054494961665,google_asr_text|aws_ocr_video_text,ISSUE30|ISSUE30
CR07059823768058724353,advertiser_name,ISSUE18
CR07060139602773803009,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR07060356206564474881,aws_ocr_video_text|google_asr_text,ISSUE212|ISSUE212
CR07060412281657491457,aws_ocr_img_text,"ISSUE40,ISSUE32"
CR07061459016727134209,aws_ocr_video_text|google_asr_text,"ISSUE212|ISSUE40,ISSUE212"
CR07062599210285137921,aws_ocr_video_text|advertiser_name|google_asr_text,"ISSUE83|ISSUE18|ISSUE18,ISSUE83"
CR07065380974703411201,google_asr_text|advertiser_name,"ISSUE10,ISSUE30,ISSUE54,ISSUE55|ISSUE212"
CR07065705330633605121,google_asr_text,"ISSUE30,ISSUE22"
CR07065875754935910401,ad_title|ad_text,ISSUE22|ISSUE10
CR07068659443499532289,google_asr_text,ISSUE10
CR07069312828284338177,ad_text|ad_title,ISSUE30|ISSUE30
CR07069412883842465793,advertiser_name|ad_text,"ISSUE212,ISSUE12|ISSUE30"
CR07069476655516876801,aws_ocr_video_text|google_asr_text,"ISSUE215,ISSUE10|ISSUE215,ISSUE10"
CR07070011018167975937,aws_ocr_video_text|google_asr_text,ISSUE212|ISSUE212
CR07071051980801572865,aws_ocr_img_text,ISSUE212
CR07071166604888768513,google_asr_text|aws_ocr_video_text,"ISSUE18,ISSUE83|ISSUE12,ISSUE18,ISSUE83"
CR07072205643377016833,aws_ocr_video_text|google_asr_text,"ISSUE215,ISSUE83|ISSUE215,ISSUE83"
CR07072369470609555457,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200|ISSUE30"
CR07072592671469993985,ad_title|aws_ocr_video_text,"ISSUE18|ISSUE30,ISSUE212"
CR07073536877080346625,google_asr_text|aws_ocr_video_text,"ISSUE10,ISSUE12,ISSUE16,ISSUE22|ISSUE12,ISSUE16,ISSUE22"
CR07073960463934947329,google_asr_text,"ISSUE215,ISSUE10,ISSUE16"
CR07074278566392758273,ad_text,ISSUE95
CR07074451670754656257,ad_text,ISSUE30
CR07074848869330190337,ad_text|advertiser_name|ad_title,ISSUE30|ISSUE30|ISSUE30
CR07074877456632512513,aws_ocr_video_text|google_asr_text,"ISSUE65|ISSUE215,ISSUE83,ISSUE95"
CR07075257337899909121,aws_ocr_video_text|google_asr_text,"ISSUE10|ISSUE10,ISSUE12"
CR07075392028074311681,google_asr_text|aws_ocr_video_text,ISSUE212|ISSUE212
CR07075572347981266945,advertiser_name|aws_ocr_video_text,ISSUE212|ISSUE53
CR07075675702074277889,advertiser_name,ISSUE18
CR07075974769237032961,google_asr_text|aws_ocr_video_text,"ISSUE215,ISSUE10,ISSUE83|ISSUE10,ISSUE83"
CR07076283732004438017,google_asr_text|aws_ocr_video_text,"ISSUE215,ISSUE16,ISSUE83|ISSUE215,ISSUE16,ISSUE83"
CR07077367575591518209,aws_ocr_video_text|google_asr_text,"ISSUE10,ISSUE16|ISSUE215,ISSUE16"
CR07077671315678691329,ad_text|aws_ocr_img_text,ISSUE212|ISSUE212
CR07078247184893739009,google_asr_text|aws_ocr_video_text,"ISSUE30|ISSUE30,ISSUE212,ISSUE200"
CR07078471485265805313,aws_ocr_video_text|google_asr_text,ISSUE30|ISSUE30
CR07079020966201786369,advertiser_name|ad_title|ad_text,ISSUE10|ISSUE10|ISSUE10
CR07079298043131985921,ad_title,"ISSUE215,ISSUE40"
CR07079604257120321537,aws_ocr_video_text|google_asr_text,"ISSUE40,ISSUE212|ISSUE40,ISSUE45,ISSUE32"
CR07079812889451692033,google_asr_text,"ISSUE16,ISSUE18"
CR07079895627701682177,google_asr_text,ISSUE215
CR07080093539794681857,aws_ocr_img_text,ISSUE83
CR07080306845050470401,advertiser_name,"ISSUE209,ISSUE53"
CR07080317840166748161,advertiser_name,ISSUE90
CR07080864022567845889,advertiser_name,ISSUE16
CR07080970400317833217,advertiser_name|aws_ocr_img_text,ISSUE18|ISSUE215
CR07081417901550338049,advertiser_name,ISSUE18
CR07081743631870066689,advertiser_name|aws_ocr_img_text,ISSUE62|ISSUE62
CR07081873099364237313,aws_ocr_video_text|google_asr_text,ISSUE30|ISSUE30
CR07082393718119989249,ad_text,ISSUE83
CR07082624615561822209,advertiser_name|google_asr_text,"ISSUE18,ISSUE83|ISSUE95"
CR07083668052096581633,google_asr_text|aws_ocr_video_text,"ISSUE209,ISSUE53|ISSUE53"
CR07084894007561551873,advertiser_name|aws_ocr_img_text,"ISSUE212,ISSUE18|ISSUE18"
CR07085666689357971457,google_asr_text,"ISSUE215,ISSUE22"
CR07085914354352128001,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE58|ISSUE30,ISSUE58"
CR07087522664985657345,advertiser_name,ISSUE212
CR07087613099817041921,ad_text|ad_title,ISSUE90|ISSUE30
CR07087969341584441345,aws_ocr_video_text|google_asr_text,"ISSUE212|ISSUE212,ISSUE45"
CR07088032013747224577,advertiser_name|google_asr_text,ISSUE212|ISSUE30
CR07088423989642526721,google_asr_text|aws_ocr_video_text,ISSUE10|ISSUE10
CR07088586992241344513,advertiser_name|aws_ocr_img_text,ISSUE18|ISSUE16
CR07089086445398261761,ad_title,ISSUE215
CR07089805251124920321,google_asr_text|aws_ocr_video_text,"ISSUE10,ISSUE30|ISSUE10,ISSUE30"
CR07089911628874907649,google_asr_text,"ISSUE18,ISSUE83"
CR07090081503421399041,google_asr_text|aws_ocr_video_text,"ISSUE54,ISSUE62|ISSUE62"
CR07090123284863254529,advertiser_name,ISSUE90
CR07090649676055052289,ad_title,ISSUE32
CR07090934724444553217,ad_text,"ISSUE30,ISSUE58"
CR07091207403328241665,ad_title,ISSUE16
CR07091347591060783105,google_asr_text,"ISSUE215,ISSUE83,ISSUE53"
CR07091721974770040833,advertiser_name|aws_ocr_video_text|google_asr_text,ISSUE16|ISSUE32|ISSUE32
CR07093215111560560641,google_asr_text,ISSUE58
CR07093644745729114113,google_asr_text,ISSUE32
CR07093734905682591745,aws_ocr_video_text|google_asr_text,"ISSUE30,ISSUE212,ISSUE56|ISSUE30,ISSUE212,ISSUE18,ISSUE56,ISSUE60"
CR07094374821449957377,google_asr_text,"ISSUE215,ISSUE10,ISSUE30,ISSUE16,ISSUE83"
CR07094586752316211201,ad_text|ad_title,"ISSUE12|ISSUE40,ISSUE12"
CR07095011163804532737,aws_ocr_img_text|ad_text,ISSUE18|ISSUE212
CR07095809959002112001,google_asr_text|advertiser_name,"ISSUE10,ISSUE16,ISSUE22|ISSUE16"
CR07096012269141622785,ad_title,"ISSUE215,ISSUE10"
CR07096143042305851393,aws_ocr_img_text,ISSUE10
CR07096767633629904897,google_asr_text|aws_ocr_video_text,"ISSUE215,ISSUE10,ISSUE12|ISSUE12"
CR07097330308705419265,advertiser_name|aws_ocr_img_text,"ISSUE18|ISSUE10,ISSUE12"
CR07097595565885620225,advertiser_name,ISSUE62
CR07097803923339083777,advertiser_name|google_asr_text|aws_ocr_video_text,"ISSUE62,ISSUE60|ISSUE30|ISSUE30"
CR07097924319862325249,aws_ocr_video_text|advertiser_name|google_asr_text,ISSUE10|ISSUE16|ISSUE10
CR07099042523187773441,ad_text,ISSUE12
CR07099940824187666433,aws_ocr_video_text,"ISSUE30,ISSUE53"
CR07099952918815571969,google_asr_text|aws_ocr_video_text,"ISSUE10,ISSUE12,ISSUE91|ISSUE10,ISSUE12"
CR07100175844798103553,google_asr_text|aws_ocr_video_text,"ISSUE215,ISSUE53|ISSUE215,ISSUE54"
CR07100564247280615425,aws_ocr_video_text|google_asr_text,"ISSUE10,ISSUE212|ISSUE215,ISSUE10,ISSUE40,ISSUE212,ISSUE12,ISSUE54"
CR07100831153728258049,advertiser_name|google_asr_text,ISSUE12|ISSUE95
CR07100859741030580225,advertiser_name,ISSUE18
CR07100976564141031425,ad_text|ad_title|advertiser_name,"ISSUE83|ISSUE83|ISSUE16,ISSUE83"
CR07101325109327036417,ad_text|ad_title,"ISSUE10,ISSUE16|ISSUE16"
CR07101641768675835905,ad_text|ad_title,ISSUE215|ISSUE215
CR07101844903449067521,advertiser_name|ad_title|ad_text,ISSUE30|ISSUE30|ISSUE30
CR07102007906047885313,ad_text,ISSUE32
CR07102081023571132417,google_asr_text|aws_ocr_video_text|advertiser_name,"ISSUE30,ISSUE40,ISSUE200|ISSUE30,ISSUE200|ISSUE18"
CR07102137373542055937,google_asr_text|aws_ocr_video_text,ISSUE18|ISSUE18
CR07102396858286211073,google_asr_text|aws_ocr_video_text,ISSUE30|ISSUE30
CR07102758666331226113,ad_text|ad_title,"ISSUE212,ISSUE95|ISSUE95"
CR07103326220489588737,aws_ocr_video_text|google_asr_text,"ISSUE215,ISSUE83|ISSUE215,ISSUE10,ISSUE83"
CR07103475754070966273,advertiser_name|google_asr_text,"ISSUE22|ISSUE40,ISSUE212"
CR07103641505448853505,google_asr_text,ISSUE32
CR07103777020256976897,aws_ocr_video_text|google_asr_text,"ISSUE10,ISSUE30|ISSUE10,ISSUE30"
CR07103896592146497537,ad_title,ISSUE22
CR07104103300332519425,ad_title|ad_text,ISSUE30|ISSUE30
CR07104270426099941377,aws_ocr_video_text|google_asr_text,ISSUE30|ISSUE30
CR07104818257768480769,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR07105608256873037825,ad_title|ad_text,ISSUE40|ISSUE32
CR07106517003233394689,ad_title,"ISSUE18,ISSUE65"
CR07106759720425226241,advertiser_name,ISSUE18
CR07106997421095256065,ad_text,ISSUE90
CR07107305078192603137,google_asr_text,"ISSUE30,ISSUE16"
CR07107841914744864769,aws_ocr_video_text|google_asr_text,"ISSUE30,ISSUE200|ISSUE30"
CR07108050821954142209,ad_text|ad_title|advertiser_name,ISSUE30|ISSUE30|ISSUE18
CR07108839996424978433,aws_ocr_video_text|google_asr_text,"ISSUE30,ISSUE45|ISSUE30"
CR07109040107541233665,aws_ocr_video_text,ISSUE30
CR07109067870209835009,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200"
CR07110356497837588481,google_asr_text|aws_ocr_video_text,ISSUE32|ISSUE62
CR07110572002116632577,google_asr_text|aws_ocr_video_text,"ISSUE10,ISSUE83|ISSUE215,ISSUE10,ISSUE83"
CR07110773762500329473,aws_ocr_img_text|ad_text,ISSUE18|ISSUE212
CR07110794653221257217,advertiser_name,ISSUE18
CR07111144572796796929,aws_ocr_video_text,ISSUE30
CR07111316096610729985,ad_text,ISSUE215
CR07111404057540952065,advertiser_name|aws_ocr_img_text,ISSUE18|ISSUE83
CR07111493392860708865,advertiser_name,ISSUE10
CR07112712751255912449,google_asr_text|aws_ocr_video_text,ISSUE212|ISSUE212
CR07112899393354727425,google_asr_text,"ISSUE215,ISSUE40,ISSUE83"
CR07113254810488406017,google_asr_text,"ISSUE10,ISSUE32"
CR07113822983122059265,google_asr_text|advertiser_name|aws_ocr_video_text,ISSUE30|ISSUE30|ISSUE30
CR07114232001447591937,advertiser_name,ISSUE18
CR07114429913540591617,aws_ocr_video_text,ISSUE62
CR07115861752557862913,aws_ocr_video_text,ISSUE22
CR07115894463028789249,ad_title,ISSUE22
CR07116395015697334273,aws_ocr_video_text|google_asr_text,"ISSUE30|ISSUE30,ISSUE200"
CR07116652851174047745,advertiser_name|aws_ocr_video_text|google_asr_text,"ISSUE16|ISSUE215,ISSUE10,ISSUE12,ISSUE16|ISSUE215,ISSUE10,ISSUE12"
CR07117841423243673601,google_asr_text,"ISSUE12,ISSUE83"
CR07118490684859875329,aws_ocr_video_text|google_asr_text,"ISSUE10,ISSUE83|ISSUE10,ISSUE12,ISSUE83"
CR07118499480952897537,aws_ocr_video_text|google_asr_text,"ISSUE30|ISSUE30,ISSUE16"
CR07118519272162197505,advertiser_name|google_asr_text|aws_ocr_video_text,"ISSUE16,ISSUE83,ISSUE54|ISSUE62|ISSUE62"
CR07119121254778404865,google_asr_text|aws_ocr_video_text|advertiser_name,"ISSUE30,ISSUE40,ISSUE200|ISSUE30,ISSUE200|ISSUE18"
CR07119247148859785217,google_asr_text|advertiser_name|aws_ocr_video_text,"ISSUE30,ISSUE40,ISSUE212|ISSUE16|ISSUE30,ISSUE40"
CR07119346104906285057,aws_ocr_img_text,ISSUE40
CR07120104767929450497,aws_ocr_img_text,"ISSUE12,ISSUE90"
CR07120158094243397633,ad_text,ISSUE215
CR07120569586470092801,aws_ocr_video_text|google_asr_text|advertiser_name,"ISSUE40,ISSUE200|ISSUE40,ISSUE200|ISSUE95"
CR07120719120051470337,aws_ocr_video_text|google_asr_text,"ISSUE10|ISSUE10,ISSUE16"
CR07120920055801446401,advertiser_name|google_asr_text|aws_ocr_video_text,"ISSUE16|ISSUE215,ISSUE16|ISSUE215"
CR07121015988190969857,advertiser_name,ISSUE90
CR07121175692254904321,google_asr_text|aws_ocr_video_text,"ISSUE30|ISSUE30,ISSUE209,ISSUE56,ISSUE53"
CR07121609999347875841,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200"
CR07121762831464136705,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200|ISSUE30,ISSUE200,ISSUE45"
CR07121993728905969665,aws_ocr_video_text|advertiser_name|google_asr_text,"ISSUE10,ISSUE12|ISSUE16|ISSUE10"
CR07122092684952469505,aws_ocr_video_text|google_asr_text,"ISSUE54,ISSUE55|ISSUE16,ISSUE54,ISSUE55"
CR07122210057818734593,ad_title|ad_text,"ISSUE10|ISSUE215,ISSUE95"
CR07122274654126866433,google_asr_text,ISSUE95
CR07122480812557074433,aws_ocr_img_text,ISSUE83
CR07122749643150065665,aws_ocr_video_text|google_asr_text|advertiser_name,"ISSUE12|ISSUE54,ISSUE53|ISSUE16"
CR07122904124533768193,google_asr_text,ISSUE32
CR07123106434673278977,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE40,ISSUE200|ISSUE30,ISSUE40,ISSUE200"
CR07124284561382440961,ad_text,ISSUE212
CR07124410455463821313,google_asr_text|aws_ocr_video_text,"ISSUE10,ISSUE18,ISSUE32|ISSUE10,ISSUE32"
CR07124605962375135233,aws_ocr_video_text|google_asr_text,"ISSUE212,ISSUE83|ISSUE83"
CR07125345864981151745,aws_ocr_img_text,"ISSUE16,ISSUE32"
CR07125349163516035073,ad_text,ISSUE12
CR07125560544626475009,advertiser_name,ISSUE16
CR07125958567835729921,aws_ocr_video_text,ISSUE30
CR07127416520254160897,advertiser_name,ISSUE62
CR07127536092143681537,aws_ocr_video_text|google_asr_text,"ISSUE212|ISSUE212,ISSUE32"
CR07128129828422680577,google_asr_text,ISSUE12
CR07128314546376146945,advertiser_name|aws_ocr_img_text,ISSUE10|ISSUE215
CR07129912411649212417,google_asr_text,"ISSUE215,ISSUE83"
CR07130538033765416961,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE58"
CR07130934957463044097,advertiser_name|aws_ocr_img_text,ISSUE62|ISSUE18
CR07131192243183943681,google_asr_text|advertiser_name|aws_ocr_video_text,"ISSUE215,ISSUE83|ISSUE16|ISSUE16"
CR07131680976102490113,google_asr_text|aws_ocr_video_text,ISSUE12|ISSUE12
CR07131825561881542657,advertiser_name,ISSUE18
CR07132107036858253313,google_asr_text|aws_ocr_video_text,"ISSUE30,ISSUE200,ISSUE58|ISSUE30,ISSUE200,ISSUE45"
CR07132306804377124865,advertiser_name|ad_title,ISSUE18|ISSUE91
CR07132597419044241409,advertiser_name,ISSUE16
CR07132905282300018689,google_asr_text,ISSUE215
CR07133105393416273921,advertiser_name,ISSUE10
CR07133246955538350081,google_asr_text,ISSUE32
