filename,transcript,stt_confidence
HOUSE_PA08_HOUSEMAJPAC_THE_SWAMP,"Washington political bureaucrat Jimbo, net spend his life in the swamp. He raked in over a million and pushed harmful policies. That helped us special interest friends, but hurt, northeastern Pennsylvania families. Now both Nets, the hand-picked candidate of the Washington special interest their plan. You got protections for people with pre-existing conditions and cut Social Security and Medicare. Jim bognet would make Washington Force House. Majority Pac is responsible for the content of this. Net worth.",0.9417647123336792
HOUSE_PA10_CLF_BAD_COMPANY,"Career politician. Eugene depasquale has blocked with some bad company. She received big contributions from the union led by corrupt boss, Johnny Daugherty, then dipasquale appointed, Johnny doc to an influential board dipasquale. Now faces a federal complaint that he legally use campaign funds, and Daugherty is indicted on 116, criminal counts, career, politicians, and corrupt, Johnny, doc birds of a feather flock together.",0.9607147574424744
HOUSE_PA10_DEPASQUALE_ANTHONY,"My brother, Anthony loves watching games every week. Insurance companies, disagreed and refuse coverage, even after using Depo.",0.8640131950378418
HOUSE_PA10_DEPASQUALE&DCCC_THREE_THOUSAND,"3000. That's how many untested rape kits, I discovered in Pennsylvania as auditor-general 3000 survivors of unimaginable, trauma, who never got Justice. 3,000 politicians didn't like it when I called them out, but I didn't care when someone is, so I'll speak up for them. Even if I'm standing alone. I'm Eugene depasquale.",0.9484174251556396
HOUSE_PA10_HOUSEMAJPAC_WHEN_SCOTT_GOES_TO_WASHINGTON,"Go to work for you. Taking 1.3 million dollars from corporate. Special protections for pre-existing conditions against lowering prescription prices and serving special interest. Housing, Authority, fax responsible for the content of this advertising.",0.8996791839599609
HOUSE_PA10_PERRY_FEDERAL_INVESTIGATION,Call Scott Perry and I approve this message sender. Federal investigation for illegally funneling money to his campaign for Congress.,0.9702967405319214
HOUSE_PA10_PERRY_THAT_SIMPLE,"People died. It was that simple. I blocked a ridiculous attempt at a Congressional pay raise, and I'm making sure there's transparency for spending every one of your tax dollars, because Congress will be a lot more. Careful about spending your money for every dollar on Scott Perry working for you and I approve this message.",0.9199992418289185
HOUSE_PA13_ROWLEY_RUNNING,"Hello, my name is Todd Riley and I'm running for congress. Pennsylvania 13th congressional district. I'm here in Meyersdale. The backdrop here is the Family Farm where I grew up on understand and recognize the hard work that our farming Community faces every day. I asked you, please on November 3rd, vote for positive change in our country. Is that our country needs. My name is Todd and I approve this message.",0.9580846428871155
HOUSE_PA13_ROWLEY_RUNNING_60,"Hello, my name is Todd Riley, and I'm running for congress Pennsylvania's, 14th congressional district. I'm here in Somerset County. The backdrop here, is the Family Farm where I understand and recognize the hard work that our farming Community faces every day. My commitment to the hard-working men, women and families Opa. 13 is ensure that our economy works for everyone, not just for Corporate America and Wall Street. That Health Care is a basic human, right? That every American should have access to Affordable. Quality Healthcare, in that every child should receive a high-quality education in a safe nurturing environment. I asked you, please join me on November 3rd to vote for positive, change in our country, change that our country needs. Thank you. My name is Todd Riley and I",0.9581141471862793
HOUSE_PA16_KELLY_LIFESAVER,"This is a lifesaver that many people simply can't afford it and that's unacceptable. And it's one reason. I'm working every day to make prescription drugs, more affordable like making this message because nobody should suffer because their medications are expensive.",0.9511200785636902
HOUSE_PA17_LAMB_THE_RENT_WE_PAY_FOR_LIVING,"Service is the rent for living from the Christian Brothers and he's tried to live it ever since in the Maria's as a prosecutor. Now, in Congress for Conor lamb, the job is to make a difference for others lower. Drug costs for seniors. Good jobs for veterans, a new trade deal with Mexico. That protects American workers defending our Healthcare connerly independent bipartisan effective and I approve this message.",0.9601268172264099
HOUSE_PA17_PARNELL_SERVED,Conor lamb and I both served this country. He was a lawyer behind a head for months. I still live with that pre-existing conditions today and I'll always take care of yours lawyer. Lamb finds it easy to lie. When I do is lead. I'm Sean Parnell and I approve this message.,0.9464471340179443
HOUSE_PA17_PARNELL&NRCC_WHAT_AMERICA_MEANS,"I learned what America means on a desolate Russian Afghanistan. My platoon came under heavy fire in a Flash, men of all Races, became a unit fighting. For the same thing. Our country needs that kind of leadership. Now in DC. He's a partisan. I'm Sean Parnell, we can do better and that's why I approve this message.",0.9758467674255371
HOUSE_RI02_LANGEVIN_PARALYZED,"When I was shot and paralyzed at 16 years old, my family had no idea how we'd manage. My community was so generous. So thoughtful, they help me recover and thrive. A lot of family survive on just struggling. Now. They need help. They deserve a fair chance as your Congressman. I never forget who I'm fighting for. I'm Jim langevin, and I approve this message to continue fighting.",0.9847643375396729
HOUSE_SC01_314ACTIONFUND_HIDE_HER_TRACKS,No matter how hard she tries. Nancy mace can't cover her tracks on offshore drilling. May suppose is federal legislation that would ban oil drilling off. Our Coastline and mace has taken tens of thousands of dollars from oil companies. We can't let this happen here. Nancy makes can't trust. Iran oil drilling can't trust her to tell the truth. 314 action fund is responsible for the content of this app.,0.9876289963722229
HOUSE_SC01_CFGACTION_AMY_CONEY_BARRETT,"Who's supposed to Amy Coney Barrett on the Supreme Court, once again, putting his liberal agenda? First liberal joke, she already.",0.9057649970054626
HOUSE_SC01_CLF_AMY_COMEY_BARRETT,"Who's supposed to Amy Coney Barrett on the Supreme Court, and Joe Cunningham Cunningham to join the radical left Supreme Court. Once again, putting his liberal Joe Cunningham. She already owns it. Congressional leadership fund is responsible for the content of this advertising.",0.9401873350143433
HOUSE_SC01_CUNNINGHAM&DCCC_MY_DAD,"My dad taught me a lot. I mean, in Congress Lake Worth have both parties, get better and like my dad here, better Healthcare. I'm Joe Cunningham and I approve this message.",0.9693123698234558
HOUSE_SC01_CUNNINGHAM&DCCC_WE_TEACH_OUR_KIDS,"Teach your kids respect others and find common ground in Washington know that I've always tried to do the right thing. The right way and weather is protecting our Coastline, helping our seniors or his long as I'm your congressman. And his father. I'm Joe Cunningham.",0.9159723520278931
HOUSE_SC01_HOUSEMAJPAC_POLLUTING_OUR_AIRWAVES,"Why is Nancy mace polluting, our Airways corporate donors including those want to pollute our Rivers mace to 35,000 from the oil industry and oppose legislation to permanently banned. Really don't let Nancy mace change the subject for the Lowcountry House. Majority Pac is responsible for the content of this advertising.",0.9406436085700989
HOUSE_SC01_MACE_DEMOCRAT_JOE,Christian history. There's a better we'll stand with the president to protect our military. Cut our taxes and get Lowcountry families back to work. And I approve this message.,0.9146273136138916
HOUSE_SC01_MACE_WAFFLE_HOUSE,"I waited tables at the Waffle House and as a single mom. I know every dollar counts Congressman Cunningham does out of touch with Lowcountry families. That's why he voted to give Congressman, like, himself $5000000 of your tax money to spend on their political campaigns welfare, for politicians, only in Washington as your voice in Congress. I'll fight to cut spending and taxes. It's your money, not there. I'm Nancy mace and I approve this message.",0.960101842880249
HOUSE_SC04_NELSON&SCDP_OUT_OF_TOUCH,"Deserve better and I am done with politicians who cozy up to lobbyists at the expense of our help. I approve this message because as a public health professional, I know we need a health care system. That puts our families and our kids first not corporate profit.",0.9147699475288391
HOUSE_TN01_WALSINGHAM_AIR_FORCE_VETERAN,"I'm here walking him and I'm running for congress. In Tennessee's first district. I'm an Air Force veteran, business, owner, outdoors-woman mother and concern for this. Then I know what it takes to have to fight for everything. You've got. There are people who will try to get in our way, but I won't back down. I know what it takes to be real Tennessee, tough eyewear Walsingham. And I approve this message because we need a real leader in Congress.",0.9552649259567261
HOUSE_TX01_GOHMERT_ELECTING_A_DEMOCRAT,"The office in Washington means Nancy Pelosi. We lose our privacy, our true history and we see more of the moral Decay. That undermines. Our judeo-christian heritage and our freedom Democrats want, big government, socialism that is weaponize against us and I'll write you seen the violence in the street, some people even tried to bring that balance, right? Here's our home town, squares.This is the election though. You cannot miss. I stand with President Trump on critical issues, and I'm fighting for you. But I need your help. I need your vote. May God bless and keep you in our America. I'm Louie gohmert, and I approve this message.",0.9702339172363281
HOUSE_TX01_GOHMERT_WE_CAN_CHOOSE_60,"In this election, we can choose a future of freedom and prosperity are taxes in American streets against President Trump, and may come from those who condescendingly crave total control over it faster. The principles that led to our constitution, to the end of slavery, just civil rights. If we pull together, we can eliminate most of the meanness that has become so prevalent. Let's choose the return of goodness for blessings of a best-ever economy and freedom of worship, that allows us to thank God for his grace and goodness future. Generations. Will be so glad when I'm Louie gohmert, and that's why I approve this message.",0.9663457274436951
HOUSE_TX02_CRENSHAW_CHAOS,Exhausted. I get it. Media politics chaotic. I know a bit about dealing with chaos. I did 5 towards overseas as a Navy SEAL. I understand the problems that actually matter to you flooding lowering your drug cost for protecting people with pre-existing conditions and restoring our booming economy come together and solve these problems. The American way.,0.9618788957595825
