cmag_vidfile,google_asr_text,ISSUE10,ISSUE11,ISSUE12,ISSUE13,ISSUE14,ISSUE15,ISSUE16,ISSUE17,ISSUE18,ISSUE19,ISSUE20,ISSUE21,ISSUE22,ISSUE23,ISSUE24,ISSUE30,ISSUE31,ISSUE32,ISSUE37,ISSUE39,ISSUE40,ISSUE41,ISSUE43,ISSUE45,ISSUE50,ISSUE52,ISSUE53,ISSUE54,ISSUE55,ISSUE56,ISSUE57,ISSUE58,ISSUE59,ISSUE60,ISSUE61,ISSUE62,ISSUE65,ISSUE67,ISSUE68,ISSUE69,ISSUE70,ISSUE80,ISSUE82,ISSUE83,ISSUE90,ISSUE91,ISSUE92,ISSUE93,ISSUE95,ISSUE96,ISSUE98,ISSUE101,ISSUE102,ISSUE103,ISSUE104,ISSUE105,ISSUE106,ISSUE111,ISSUE118,ISSUE200,ISSUE208,ISSUE210,ISSUE212,ISSUE218,ISSUE221
GOV_GA_MAGAA_TRUMP_ENDORSED_CANDIDATES,"Did Trump endorse the America First? Conservatives for Georgia, David Perdue for governor and Herschel Walker for Senate. David Perdue is an outstanding man. He's tough. He's smart and President Trump says that Brian can win the general election against Stacey Abrams and it's committed to keeping Georgia great. Make America great again again ink and responsible for the content of this advertisement.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_GA_PERDUE_FIGHT_BACK,"Illegal splitting our border skyrocketing gas price crippling inflation to bring some or steal the election. Another establishment politician who fought Trump enough is enough. I'll make sure our elections are never stolen again, will eliminate the state income tax. The woke mob from and it's time to fight back.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_GA_PERDUE_GREAT_LEADER_15,David Perdue is a great leader and will be at least the state income tax.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_GA_PERDUE_LET_US_DOWN_15,"Brian Kemp. Let us down if we can't let it happen again. David Perdue is it outstanding, man? He's too. He's smart. He has my complete and total endorsements vote for David Perdue.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_GA_PERDUE_LET_US_DOWN_ENDORSEMENT_15,Ryan kempf. Let us know. We can't let it happen again. David Perdue is an outstanding man. He's too. He's smart. He has my complete and total in to vote for David Perdue.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_GA_PERDUE_OUTSTANDING_MAN_15,"David perdue's plan secure elections. Crackdown on crime, put parents first abolish, the state income tax, he has my complete and endorsement vote for David Perdue.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_GA_RGA_ALL_ABOUT_HER,I actually believe that you should tell people what they should do to Stacey Abrams on everyone but herself. The porch higher property taxes in Stacey Abrams Georgia. It's all about her. Not you.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_GA_RGA_DEVASTATED,"On covid-19 like California and New York Street mandates and lockdowns business. People working, we're stronger, because Brian Kemp put Georgia first",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GOV_GA_RGA_PUT_GEORGIA_FIRST,The business is growing again.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GOV_GA_RGA_SEEKING_FAME,"Found some travel. The world seeking fame from using their businesses putting themselves. First Georgia had a leader here at home working hard, solving problems. Getting results. Governor Brian Kemp helping families. Make ends meet by lowering taxes and creating good-paying jobs easing. The burden at the gas pump, giving parents more control of the kids education fighting to reduce crime through all the challenges we Face. Brian Kemp has always put Georgia first",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_GA_TAKEBACKGEORGIA_SORRY_ABOUT_THAT,"Sorry about that but I just saw your TV signal. Why to make a point every fraudulent 2020? V. Stole something from someone just like you, they stole your voice and they slowly Freedom. Where is she at? Governor Kemp could have prevented this please. For governor because David Perdue doesn't your share or values. He fights for them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_GA_TAYLOR_BUDDY_SYSTEM_60,"In Georgia, we're done with the establishment Quinn, buddy system. I'm Katie's Taylor, I'm a mother. A wife at a public school, educator. And I am so sick and tired of people have been their needs and are bought off. And that's why I'm running to give you a voice. I believe in Jesus guns and babies and I believe in putting the Constitution. First our government is up for and by the people I'm going to tear down the establishment Crooks in Atlanta May 24th Kate. It's Taylor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_GA_TAYLOR_FIGHTER_60,"The governor's race in Georgia has established, when politicians. And then there's Candice Taylor. And I want to be and God made me a spider. You sold us out to China, you hijacked our election. And what were you doing playing golf for trading stock? Now I'm done with the Geto Boys. And it's going to get personal Stacy. It's you and me. Candice Taylor, the one we've been waiting for",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_HI_CAYETANO_ACCOUNTABLE,Those in government must be accountable to us so that the highest level of integrity and accountability election.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_HI_CAYETANO_COSTARRING_WITH_ELVIS_60,"Co-starring with Elvis with an amazing start, to Vicky katanas life, but things weren't always as easy as a single mom Vickie work 7 days a week, building a business, that's grown to 1,000 employees who is running for governor to fix Hawaii's economy which is one of the hardest hit in the nation, use her business experience to help create real opportunity for the Next Generation, invest in affordable, housing and better schooled pass. A livable wage and lead the world in defeating the climate crisis, aloha.Hawaii needs new leadership and a new Direction. We've accepted the same old, same old for too long, join me and together. We'll build a better Hawaii for all of us Dickey Kyoto for governor because what Hawaii needs now to paraphrase, all this, as a little less conversation and a lot more action.",0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_HI_CAYETANO_DIFFERENCES,"I'm a vegetarian that eats meat been like bigger, dogs Pebbles, and I are inseparable. I listened and well, Ben has been. When we first got together, I'd already build a business as a single mom while we're two different people. There are two things. We both love each other and wheel of havarti. Oh, when I love the Seahawks and he likes the Titans, I love yoga, he likes both think he loves.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_HI_CAYETANO_LIFE_BEFORE_ROE_V_WADE,I remember life before Roe v Wade it was a frightening time. We cannot and must not go backwards from protecting reproductive Health Care to lgbtq rights. Why you cannot assume. We're going to be safe out here. Any longer as Governor. I will take on anyone to ensure that Hawaii remains a place that protects everyone. We cannot become place that we cannot rest together. We will,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_HI_CAYETANO_LONG_TIME,"I work with Vicky for a long time, above house, their family and the reason for our success, I'm running for governor to build a better economy for everyone. So our kids and grandkids can afford to live here because in Hawaii, Ohana is what matters",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_HI_CAYETANO_PLAGUED,"For far too long, Hawaii has been plagued by corruption and backroom deals leaving us out. I'm Vicki cayetana and I am running for governor to shine a light on government to bring transparency and accountability. To make sure our voices are heard so we can finally address the high cost of housing, homelessness and improve our economy. So our children can afford to live here for all of us.",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_HI_CAYETANO_SAME_ISSUES,"We keep hearing about the same issues, affordable housing, homelessness, and the High Cost of Living, but we don't see any progress. Aloha, I'm Vicky kiah Tano and I'm running for governor, my record of building, a business of 1,000 employees, and supporting our community is one of action and results of my plan for a Family Focus economy. Let's create better opportunities for our children here at home now.",0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_HI_GREEN_LOOK_FORWARD,"We've been through a lot together in the last two years and I'm incredibly proud of how we came through the pandemic. Now, we need to look forward as Governor. I will make the historic Investments. We need to fill tens of thousands of new homes. So Working Families can afford to live in Hawaii and our next-generation can have a future here. We've shown, we can overcome big challenges when we come together so let's build the future we want and move Hawaii forward.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GOV_HI_GREEN_THERE_FOR_US,"We've trusted Josh Green to keep us safe and protect the people. We love. He was there for us to the pandemic leading, the effort to vaccinate over a million people, protect our kupuna and see everyday to keep us informed as Governor kills, lead Hawaii for a new hope, for a better future. Dr. Josh Green for governor. Trusted. Caring leadership.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
GOV_HI_GREEN_TRAPPED,"A very dark place. We had nowhere else to go. I felt like giving up when he helps build Kohala communities, to provide housing and care for those in need because of Josh's work here, I have my own house, my whole family got a second chance and we were saved a leader, can bring back home and that's what Josh does.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_HI_HIVISION_NANI_MEDEIROS,"I've worked with Josh on things, like healthcare affordable, housing and homelessness. Most recently. We work together to go to the States first, master-planned call Holly and we did so. By building a community homes out in kalila. Along with shared facilities, open spaces can be in their place of living and just really heal and thrives.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_HI_HIVISION_UNCLE_DANNY,"I've gotten to know Josh read over the past three years and this man has a heartbeat treats everyone with respect as kahoot, Abraham akaka screen, governor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_HI_KAHELE_MARIA,"Aloha. Hi Maria kahili Kai wife, I support, because he's honest hard-working and committed committed to our family to our communities and most importantly to Hawaii's value has a great dad will always fight for a brighter future for all of our Kiki. So please join me and our Ohana and supporting my husband's Kai kahele for governor Muhammad.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_IA_IAGO_CONSTITUTIONAL_CARRY_10,"Constitutional carry is past the Iowa legislature and is on Governor Reynolds desk. By Bloomberg wants to stop at El Governor Reynolds sign constitutional carry now,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_ID_HUMPHREYS_UPSIDE_DOWN,"The career politicians have everything upside down, but if we want something different, we got to do something different. I'm at Humphrey's and I'm running for governor of Idaho. Remember our nation was founded by Young Patriots with a bold Vision. Thomas Jefferson was 33 when he crafted the Declaration of Independence. I'm a finance man with a plan and Implement school choice property taxes.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_ID_LITTLE_CAN'T_AFFORD,"Idahoans can't afford everything from haircuts to car repair with $50,000 in legal bills. Janice mcgeachin bad for Idaho. Wrong for governor.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_ID_LITTLE_CHAINSAW,"I'm grabbing little is a conservative. I know the government is best, but it does the least. That's why I took my chainsaw to state regulations by 95%. And I do the least regulated state in America in creating thousands of good-paying jobs now Idaho's economy is booming because we cut government down to size, we're just getting started.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_ID_LITTLE_FIGHTING_HARD,"Brad little is Idaho's, conservative governor, and he's fighting hard for our values. Governor little balance the budget, created a record Surplus. And cut taxes for Idaho. Families. Governor little is backing the blue and providing Idaho law enforcement with the funding they need. And he's fighting back against Joe Biden's. Open border policy and deploying Idaho law enforcement to stop. Deadly drugs from butting, into our communities. Conservative Governor, Brad little he's fighting for Idaho.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_ID_LITTLE_LIBERAL_ELITE,"Liberal Elites were pushing for lockdown. I said, we said no to the liberal mass production band-aid and now I don't have to record low unemployed, it was a national leader in. Economic growth, is your Governor. I will always protect your freedom and I will always fight for hard-working small businesses, that are the backbone of our economy in Idaho be carried, our Liberty and we fight for our jobs.",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_ID_LITTLE_RUNNING_UP_DEBT,"In Washington Joe Biden's running up debt, raising taxes, and creating the worst inflation crisis in 40 years. Here in Idaho, we do things differently, as your Governor budget, created a record Surplus, and then cut your property and income taxes. Now, I do is record low in employment and our economy is booming. I'll keep fighting everyday, create more jobs, and put more money in your family's pocket.",1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_ID_LITTLE_TAKE_IT_FROM_ME,"I'm Karen, Donahue, I bet. And I don't share for 10 years, take it from me, Governor little backs, the blue, he's tough on crime and it illegal immigration. Brad little has invested in law enforcement is cracking down on drug dealers, sex, offenders and violent criminals. When Joe Biden created a crisis at the border. Brad little to Floyd Idaho. Law enforcement to help stop the Mexican cartels from flooding Idaho with deadly drugs. Governor little is keeping Auto families safe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_ID_MCGEACHIN_PROVEN_CONSERVATIVE_LEADER,"President Trump is a proven. Conservative leader. Has openly described himself as a rhino, mr. Tens of thousands of dollars in this message.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_ID_MCGEACHIN_TRUE_SUPPORTER,Why does President Donald Trump endorse for lieutenant governor Janice mcgeachin to be Idaho's? Next Governor Trump says she's been a true supporter of Mega since the very beginning. She's not afraid to stand up for the issues that matter most to the people of Idaho and she's great on Election. Integrity ending covid mandate Banning critical race Theory. The Second Amendment and are farmers. Join Donald Trump and support Janice mcgeachin for governor paid for by Janice mcgeachin for governor.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GOV_ID_RGARIGHTDIRECTION_JOE_BIDEN'S_WASHINGTON,Joe Biden. Spending is out of control but Governor Brad little is fighting back by families and Idaho is leading the nation in economic growth. For Idaho.,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_IL_AJGPAC_WAKE_UP_CALL,"Mayor, Richard, Ervin promised to reduce violent crime in Aurora. But as mayor homicides have nearly doubled, rates, have increased aggravated assault, increased even arson and well-acted burned, Illinois, cities, Richard, Ervin told voters I support black lives matter, strongly and passionately. He also said, I believe this past summer was a wake-up call to America. It's time there and had a wake-up call tell me to do something about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GOV_IL_BAILEY_DESTROYING_ILLINOIS,"From downstate to downtown Illinois. I don't sound like one of those Slick Rick and I never will be. I'm a rock-solid conservative, an outsider and I'll be at first. The elite join me and together",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_IL_BAILEY_DIDN'T_BACK_DOWN,"As a young boy, when threatened by bullies, Darren Bailey didn't back down in Springfield. Darren stood up for working families and fought against every single tax increase. When conservative",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_IL_BAILEY_FRIENDS,"You can tell a lot about someone based on their friends, Richard bourbon, the real Richard. Ervin is a lifelong liberal Democrat voted for Barack Obama. For President Herbert is so liberal, but he's been a strong supporter of Lori Lightfoot and bourbon called JB pritzker, a great leader, and a great friend. So, the next time you see, Richard Urban's tv ads, remember Richard, Ervin is a lifelong liberal. You just can't trust.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_IL_BAILEY_HANDS,"These are the hands of a farmer strong and determined a grandfather's hands, supportive and caring, and our freedom. I know something about this man cuz I joined him to restore Illinois. Greatness together will cut taxes fund the police and impose term limits. Join us. The only true Conservative Republican team and let's put Illinois future in safe hands.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_IL_BAILEY_HARD_WORK,"A third-generation farmer, Darren Bailey learned the values of hard work, see and face Darren took those values to Springfield Illinois. Open Bailey, the only true Conservative Republican for governor",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_IL_BAILEY_IN_SPRINGFIELD_15,"In Springfield Darren, Bailey fought against every single tax increase in spending Republican for governor.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_IL_BAILEY_STRAIGHT_TALK,"Darren Bailey and it's time for some straight talk. I'm a lifelong Republican and I voted for President Trump every time in Springfield, police will always be funded if you're ready to take back Illinois. I'd appreciate your support.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_IL_BAILEY_THE_REAL,"The real Richard Ervin is a lifelong liberal Democrat need more proof in text messages from Richard. Durbin called President Trump an idiot and a bigoted racist. I hate Trump. These are Richard Armitage, actual text messages till c4yourself Richard, Ervin think JB pritzker is a great leader, but Urban hate President Trump and thinks he's an idiot. Richard a lifelong, liberal Democrat. You just can't trust.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
